# script: ch04_initialisation_ablation.py
# seeds: 42, 7, 123, 2024, 5
# arms: random, sir, whitened, more starts, whitened+sir+starts
# n_restarts: 5
# max_iter: 150
part,seed,config,model,nonlinearity,noise,rho,n,p,d,arm,angle,delta_m,dcor2_u,restart_spread,seconds
grid,123,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,sir,13.5683,0.234605,0.156965,0.016007,0.082
grid,123,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened,13.441,0.232445,0.156968,0.020325,0.105
grid,123,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,more starts,13.3388,0.230709,0.156977,0.020408,0.455
grid,123,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened+sir+starts,13.441,0.232445,0.156968,0.020325,0.442
grid,123,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,random,65.8601,0.91255,0.122122,0.018767,0.097
grid,123,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,sir,63.8706,0.897801,0.122137,0.018783,0.088
grid,123,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened,64.3606,0.901535,0.122121,0.056327,0.085
grid,123,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,more starts,66.8978,0.919807,0.122158,0.056932,0.432
grid,123,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened+sir+starts,63.9355,0.8983,0.122154,0.05636,0.423
grid,123,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,random,7.5791,0.131895,0.272697,0.161474,0.095
grid,123,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,sir,7.5791,0.131895,0.272697,0.152569,0.1
grid,123,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened,69.3665,0.935853,0.121785,0.001582,0.084
grid,123,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,more starts,7.8044,0.135792,0.272723,0.161501,0.503
grid,123,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened+sir+starts,8.0502,0.14004,0.272695,0.155398,0.468
grid,123,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,random,12.0461,0.208698,0.219544,0.076981,0.113
grid,123,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,sir,12.0461,0.208698,0.219544,0.076277,0.099
grid,123,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened,12.0991,0.209604,0.219555,0.076198,0.1
grid,123,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,more starts,12.2349,0.21192,0.21957,0.077532,0.498
grid,123,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened+sir+starts,12.2396,0.212,0.219572,0.077487,0.453
grid,123,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,random,69.8685,0.938905,0.141081,0.00443,0.099
grid,123,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,sir,17.5111,0.300891,0.156972,0.017212,0.073
grid,123,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened,69.715,0.937979,0.141138,0.000227,0.098
grid,123,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,more starts,17.5051,0.30079,0.156965,0.101534,0.492
grid,123,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened+sir+starts,17.3473,0.298163,0.156967,0.091551,0.425
grid,123,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,random,70.5578,0.942978,0.122148,0.000338,0.089
grid,123,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,sir,68.8438,0.9326,0.122153,0.018839,0.082
grid,123,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened,68.9185,0.93307,0.122151,0.048475,0.098
grid,123,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,more starts,70.8086,0.944425,0.122168,0.01902,0.475
grid,123,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened+sir+starts,68.9185,0.93307,0.122151,0.06235,0.396
grid,123,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,random,86.6731,0.998315,0.141762,4.9e-05,0.086
grid,123,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,sir,86.7404,0.998382,0.141771,3.4e-05,0.09
grid,123,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened,86.5494,0.998187,0.14174,0.000329,0.077
grid,123,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,more starts,86.7625,0.998404,0.141771,0.016805,0.428
grid,123,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened+sir+starts,86.7742,0.998415,0.141777,0.01681,0.419
grid,123,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,random,77.3221,0.975619,0.11558,0.001383,0.084
grid,123,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,sir,77.5172,0.976361,0.115546,0.001348,0.079
grid,123,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened,86.407,0.998034,0.117149,0.00181,0.072
grid,123,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,more starts,85.5051,0.996924,0.117916,0.004761,0.421
grid,123,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened+sir+starts,86.7821,0.998423,0.117886,0.011354,0.38
grid,123,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,random,86.4457,0.998077,0.088133,0.041217,0.089
grid,123,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,sir,86.6189,0.998259,0.088688,0.017184,0.084
grid,123,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened,87.1158,0.998733,0.088254,0.016785,0.092
grid,123,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,more starts,86.5234,0.99816,0.088717,0.041801,0.441
grid,123,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened+sir+starts,87.3107,0.998899,0.088303,0.038084,0.455
grid,123,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,random,60.6476,0.871622,0.084987,0.034134,0.093
grid,123,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,sir,60.6476,0.871622,0.084987,0.022482,0.09
grid,123,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened,58.7951,0.85532,0.0839,0.033265,0.072
grid,123,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,more starts,60.6476,0.871622,0.084987,0.045384,0.438
grid,123,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened+sir+starts,60.6554,0.871688,0.085018,0.05707,0.424
grid,123,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,random,71.4984,0.948315,0.141767,0.013181,0.101
grid,123,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,sir,71.5316,0.948499,0.141766,0.017338,0.108
grid,123,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened,71.5641,0.948678,0.14177,0.000219,0.079
grid,123,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,more starts,71.5031,0.948341,0.141772,0.01686,0.485
grid,123,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened+sir+starts,71.565,0.948683,0.141782,0.016895,0.402
grid,123,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,random,67.8572,0.926248,0.115614,0.009185,0.087
grid,123,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,sir,67.8179,0.925989,0.115623,0.009194,0.086
grid,123,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened,67.8375,0.926117,0.115605,0.009315,0.081
grid,123,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,more starts,75.1591,0.966641,0.117941,0.011513,0.418
grid,123,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened+sir+starts,73.2539,0.957591,0.117877,0.011587,0.388
grid,123,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,random,88.929,0.999825,0.088689,0.004416,0.086
grid,123,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,sir,88.929,0.999825,0.088689,0.007971,0.077
grid,123,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened,89.0062,0.99985,0.088702,0.05035,0.088
grid,123,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,more starts,88.929,0.999825,0.088689,0.044506,0.479
grid,123,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened+sir+starts,89.0062,0.99985,0.088702,0.05035,0.441
grid,123,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,random,62.5052,0.887052,0.084463,0.009145,0.091
grid,123,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,sir,62.6173,0.887954,0.084852,0.009235,0.085
grid,123,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened,83.0707,0.992696,0.075161,0.021266,0.081
grid,123,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,more starts,62.5491,0.887406,0.085015,0.03753,0.497
grid,123,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened+sir+starts,62.5308,0.887259,0.085012,0.03425,0.419
grid,123,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,random,6.0723,0.105784,0.289061,0.176204,0.092
grid,123,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,sir,6.0723,0.105784,0.289061,0.177173,0.085
grid,123,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened,6.0245,0.104953,0.289073,0.176902,0.09
grid,123,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,more starts,5.8865,0.102558,0.289083,0.180726,0.442
grid,123,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened+sir+starts,5.9027,0.102839,0.289084,0.178467,0.428
grid,123,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,random,13.3781,0.231375,0.17806,0.028459,0.096
grid,123,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,sir,13.3781,0.231375,0.17806,0.028517,0.079
grid,123,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened,13.2667,0.229483,0.178081,0.028526,0.093
grid,123,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,more starts,13.3781,0.231375,0.17806,0.03328,0.417
grid,123,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened+sir+starts,13.2282,0.228831,0.178082,0.029919,0.414
grid,123,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,random,67.8275,0.926052,0.12872,0.017403,0.092
grid,123,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,sir,67.9194,0.926656,0.128721,0.017563,0.076
grid,123,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened,68.1507,0.928166,0.128571,0.017502,0.094
grid,123,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,more starts,67.8275,0.926052,0.12872,0.053298,0.421
grid,123,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened+sir+starts,67.876,0.926371,0.128716,0.017647,0.428
grid,123,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,random,66.8671,0.919596,0.106335,0.004934,0.079
grid,123,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,sir,66.8671,0.919596,0.106335,0.027669,0.082
grid,123,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened,66.524,0.917227,0.106257,0.037523,0.097
grid,123,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,more starts,66.8671,0.919596,0.106335,0.037574,0.391
grid,123,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened+sir+starts,66.7888,0.919058,0.106354,0.03762,0.438
grid,123,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,random,8.0829,0.140606,0.288882,0.17701,0.095
grid,123,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,sir,7.24,0.126025,0.288995,0.177123,0.082
grid,123,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened,72.9526,0.956062,0.115223,0.072752,0.095
grid,123,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,more starts,7.4325,0.129358,0.289087,0.181424,0.472
grid,123,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened+sir+starts,7.221,0.125698,0.289091,0.24662,0.416
grid,123,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,random,19.867,0.339838,0.178061,0.028896,0.101
grid,123,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,sir,19.867,0.339838,0.178061,0.028483,0.08
grid,123,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened,19.0254,0.325987,0.178065,0.028521,0.089
grid,123,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,more starts,19.4617,0.333177,0.178084,0.028919,0.454
grid,123,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened+sir+starts,19.0254,0.325987,0.178065,0.028664,0.401
grid,123,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,random,70.7108,0.943863,0.128715,0.000974,0.089
grid,123,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,sir,70.6715,0.943636,0.128685,0.016656,0.081
grid,123,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened,70.6708,0.943632,0.128687,0.000542,0.091
grid,123,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,more starts,70.7108,0.943863,0.128715,0.019161,0.455
grid,123,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened+sir+starts,70.606,0.943258,0.128703,0.061344,0.413
grid,123,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,random,67.6611,0.924952,0.106173,0.002145,0.093
grid,123,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,sir,70.9956,0.945494,0.106245,0.027957,0.084
grid,123,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened,68.7043,0.931718,0.10623,0.026824,0.089
grid,123,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,more starts,67.6611,0.924952,0.106173,0.031841,0.467
grid,123,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened+sir+starts,70.9014,0.944957,0.106336,0.032887,0.462
grid,123,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,random,6.5225,0.113594,0.777461,0.000135,0.095
grid,123,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,sir,6.523,0.113602,0.777451,0.000161,0.071
grid,123,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened,6.5849,0.114676,0.777453,0.000392,0.094
grid,123,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,more starts,6.585,0.114677,0.777472,0.000297,0.478
grid,123,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened+sir+starts,6.5637,0.114308,0.777473,0.000412,0.434
grid,123,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,random,7.6815,0.133666,0.726993,0.000192,0.093
grid,123,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,sir,7.6815,0.133666,0.726993,5.2e-05,0.086
grid,123,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened,7.5853,0.132003,0.726983,0.000267,0.091
grid,123,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,more starts,7.6542,0.133193,0.727,0.00181,0.464
grid,123,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened+sir+starts,7.6771,0.13359,0.727,0.00106,0.471
grid,123,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,random,10.6251,0.184382,0.62798,0.000483,0.089
grid,123,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,sir,10.5943,0.183854,0.627989,0.000111,0.083
grid,123,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened,10.688,0.18546,0.62794,0.000343,0.079
grid,123,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,more starts,10.6133,0.18418,0.627991,0.000494,0.458
grid,123,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened+sir+starts,10.5892,0.183767,0.627991,0.000764,0.432
grid,123,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,random,17.648,0.303168,0.456865,0.000226,0.087
grid,123,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,sir,17.5901,0.302205,0.45688,0.000153,0.08
grid,123,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened,17.7109,0.304214,0.456871,2.1e-05,0.092
grid,123,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,more starts,17.6372,0.302989,0.456878,0.000503,0.428
grid,123,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened+sir+starts,17.7405,0.304706,0.456882,0.001345,0.438
grid,123,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,random,7.261,0.12639,0.777467,5e-05,0.097
grid,123,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,sir,7.261,0.12639,0.777467,2.3e-05,0.082
grid,123,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened,7.1983,0.125303,0.777474,0.000103,0.094
grid,123,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,more starts,7.2602,0.126376,0.777469,0.005723,0.483
grid,123,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened+sir+starts,7.2319,0.125886,0.777474,0.002052,0.467
grid,123,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,random,8.0433,0.139922,0.726998,0.00028,0.103
grid,123,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,sir,8.0433,0.139922,0.726998,0.000173,0.093
grid,123,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened,7.9863,0.138936,0.726984,0.000248,0.089
grid,123,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,more starts,8.0433,0.139922,0.726998,0.00028,0.477
grid,123,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened+sir+starts,8.0035,0.139234,0.727,0.000431,0.46
grid,123,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,random,11.9695,0.207392,0.627987,0.000253,0.093
grid,123,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,sir,11.8348,0.205091,0.627956,0.000356,0.08
grid,123,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened,11.8587,0.205498,0.627992,0.000141,0.09
grid,123,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,more starts,11.9541,0.207128,0.627989,0.006111,0.45
grid,123,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened+sir+starts,11.8587,0.205498,0.627992,0.000289,0.449
grid,123,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,random,20.8342,0.355666,0.456884,0.000268,0.093
grid,123,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,sir,20.8342,0.355666,0.456884,6.9e-05,0.086
grid,123,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened,20.6409,0.352509,0.456819,0.001084,0.074
grid,123,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,more starts,20.8342,0.355666,0.456884,0.001407,0.428
grid,123,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened+sir+starts,20.5504,0.35103,0.45688,0.001145,0.403
grid,123,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,random,4.0452,0.070543,0.939161,0.000378,0.094
grid,123,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,sir,4.0452,0.070543,0.939161,0.000238,0.074
grid,123,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened,4.0872,0.071275,0.93916,0.000138,0.096
grid,123,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,more starts,4.1257,0.071945,0.939162,0.00059,0.476
grid,123,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened+sir+starts,4.1188,0.071824,0.939164,0.000336,0.465
grid,123,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,random,9.2001,0.159883,0.746643,0.00045,0.094
grid,123,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,sir,9.2001,0.159883,0.746643,0.00045,0.074
grid,123,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened,9.1921,0.159746,0.746636,5.1e-05,0.093
grid,123,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,more starts,9.149,0.159002,0.746644,0.003008,0.46
grid,123,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened+sir+starts,9.1555,0.159114,0.746649,0.000474,0.463
grid,123,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,random,15.4266,0.266003,0.484986,6.5e-05,0.098
grid,123,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,sir,15.5506,0.26809,0.484979,5.8e-05,0.091
grid,123,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened,15.5378,0.267874,0.484971,0.000326,0.089
grid,123,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,more starts,15.4266,0.266003,0.484986,0.000184,0.462
grid,123,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened+sir+starts,15.5406,0.267922,0.48498,0.001563,0.437
grid,123,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,random,28.3463,0.474799,0.256537,0.000404,0.082
grid,123,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,sir,28.0869,0.470809,0.256575,0.000442,0.083
grid,123,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened,28.2443,0.473233,0.25656,0.000156,0.086
grid,123,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,more starts,28.1706,0.472098,0.256574,0.000635,0.422
grid,123,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened+sir+starts,28.0594,0.470387,0.256567,0.002851,0.39
grid,123,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,random,4.9128,0.085639,0.939163,1.8e-05,0.11
grid,123,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,sir,4.9128,0.085639,0.939163,6.4e-05,0.083
grid,123,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened,4.8061,0.083784,0.939157,0.000954,0.096
grid,123,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,more starts,4.9128,0.085639,0.939163,0.000595,0.493
grid,123,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened+sir+starts,4.8332,0.084255,0.939163,0.003665,0.451
grid,123,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,random,11.7817,0.204184,0.746645,8.8e-05,0.101
grid,123,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,sir,11.7638,0.203878,0.746644,8.7e-05,0.086
grid,123,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened,11.7341,0.20337,0.74663,0.00168,0.08
grid,123,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,more starts,11.8195,0.204829,0.746649,0.000612,0.478
grid,123,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened+sir+starts,11.8748,0.205774,0.746648,0.001697,0.443
grid,123,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,random,19.7619,0.338113,0.484985,6.8e-05,0.099
grid,123,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,sir,19.7915,0.338598,0.484986,5.1e-05,0.098
grid,123,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened,19.6518,0.336303,0.48498,0.000331,0.099
grid,123,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,more starts,19.7619,0.338113,0.484985,0.000253,0.466
grid,123,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened+sir+starts,19.8721,0.339922,0.484984,0.000335,0.45
grid,123,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,random,36.4368,0.593936,0.256555,0.002309,0.086
grid,123,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,sir,36.7156,0.597844,0.256568,0.002321,0.077
grid,123,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened,36.6302,0.596648,0.256553,0.000461,0.086
grid,123,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,more starts,36.4934,0.594731,0.256568,0.002321,0.418
grid,123,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened+sir+starts,36.579,0.595931,0.256567,0.001402,0.394
grid,2024,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,random,9.5671,0.166202,0.32145,0.176025,0.088
grid,2024,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,sir,9.5671,0.166202,0.32145,0.175173,0.077
grid,2024,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,whitened,9.9358,0.172545,0.321314,0.177245,0.087
grid,2024,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,more starts,9.5671,0.166202,0.32145,0.176025,0.48
grid,2024,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,whitened+sir+starts,9.6891,0.168301,0.321444,0.177375,0.468
grid,2024,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,random,15.0937,0.260398,0.272526,0.126992,0.109
grid,2024,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,sir,14.9773,0.258437,0.272523,0.000266,0.1
grid,2024,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,whitened,15.1498,0.261343,0.2725,0.128839,0.104
grid,2024,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,more starts,15.0291,0.25931,0.272535,0.130069,0.493
grid,2024,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,whitened+sir+starts,15.0169,0.259104,0.272531,0.12887,0.497
grid,2024,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,random,21.3452,0.363987,0.200299,8.9e-05,0.116
grid,2024,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,sir,21.3452,0.363987,0.200299,8.9e-05,0.109
grid,2024,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened,20.9823,0.358079,0.200283,0.001437,0.115
grid,2024,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,more starts,21.3452,0.363987,0.200299,0.01361,0.55
grid,2024,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened+sir+starts,21.1787,0.361279,0.200305,0.001459,0.54
grid,2024,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,random,77.9735,0.978051,0.138388,0.013137,0.079
grid,2024,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,sir,70.3026,0.941486,0.13885,0.000761,0.077
grid,2024,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened,77.7751,0.977324,0.138375,7.3e-05,0.099
grid,2024,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,more starts,70.1373,0.940509,0.13901,0.013776,0.427
grid,2024,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened+sir+starts,70.1389,0.940519,0.139012,0.015884,0.439
grid,2024,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,random,11.7496,0.203635,0.321406,0.171696,0.121
grid,2024,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,sir,11.4026,0.197702,0.321439,0.007552,0.103
grid,2024,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened,11.608,0.201214,0.321442,0.180093,0.109
grid,2024,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,more starts,11.4466,0.198455,0.32145,0.175476,0.548
