# script: ch06_full_grid.py
# seeds: 0
maturity,d,cp,anchor,method,DM,p,mspe_anchor,mspe_method
3,8,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,-0.6266489261962547,0.5308893896205096,9.165496771087803,9.252626277620692
3,8,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.098847089388978,0.2718347686158562,9.165496771087803,9.415732560985038
3,8,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,9.165496771087803,9.165496771087803
3,8,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-0.8491088760750097,0.3958207118288599,9.165496771087803,9.172492050815235
3,8,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,0.11291225894548161,0.9101001172545615,9.165496771087803,9.120643693419233
3,8,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,0.08573045570914568,0.9316806910938169,9.165496771087803,9.131652722507456
3,8,True,INPCA(k3)+lin(G&S),PCA+linear,-2.481990736992911,0.013065067159936827,9.165496771087803,9.637289053134474
3,8,True,INPCA(k3)+lin(G&S),PCA+poly,1.0773990440742722,0.2813020310112746,9.165496771087803,8.63454761348984
3,8,True,INPCA(k3)+lin(G&S),PLS+linear,-2.481990736992846,0.01306506715993927,9.165496771087803,9.637289053134465
3,8,True,INPCA(k3)+lin(G&S),PLS+poly,-2.560779024782545,0.010443776082063927,9.165496771087803,9.67053435608887
3,8,True,INPCA(k3)+lin(G&S),SAVE+linear,-2.481990736992907,0.01306506715993705,9.165496771087803,9.637289053134474
3,8,True,INPCA(k3)+lin(G&S),SAVE+poly,-2.5046181966950667,0.012258363954440021,9.165496771087803,9.641902637350626
3,8,True,INPCA(k3)+lin(G&S),SIR+linear,-2.481990736992899,0.013065067159937271,9.165496771087803,9.63728905313447
3,8,True,INPCA(k3)+lin(G&S),SIR+poly,-2.7543730637275132,0.005880469585061832,9.165496771087803,9.853905639669332
4,1,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,1.2523416422753222,0.21044540115042043,29.224919110419968,27.594397801984073
4,1,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,1.300932523473424,0.193281552398628,29.224919110419968,26.986448274534595
4,1,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,1.2523416422753222,0.21044540115042043,29.224919110419968,27.594397801984073
4,1,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,1.300932523473424,0.193281552398628,29.224919110419968,26.986448274534595
4,1,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.834867272648708,0.0665253578897187,29.224919110419968,33.32997977986951
4,1,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.7208523137457954,0.08527762666383554,29.224919110419968,32.118403080798124
4,1,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.3521454987664068,0.1763287746438884,29.224919110419968,32.70128006495049
4,1,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.3887973837786418,0.1648943710354629,29.224919110419968,32.745062082613174
4,1,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.7353051084993146,0.4621536977204288,29.224919110419968,31.085052309029216
4,1,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.6743376498443551,0.5000966728153324,29.224919110419968,31.220441144571556
4,1,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.7441120897715583,0.08113954633315501,29.224919110419968,34.12251631022178
4,1,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.1422019543233684,0.2533700838269206,29.224919110419968,68.89552344228525
4,1,False,PCA+poly(LN-winner),INPCA(k2)+linear,-1.4556393908930068,0.145492332776193,29.224919110419968,33.048780103596556
4,1,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.5431061260625625,0.1228050286146738,29.224919110419968,33.53654427533893
4,1,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.915112247541783,0.3601327059536352,29.224919110419968,31.212697429889385
4,1,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.960526080010146,0.3367905116789207,29.224919110419968,31.34387260509545
4,1,False,PCA+poly(LN-winner),INPCA(k4)+linear,1.1561752355821557,0.24760948710405284,29.224919110419968,27.393266374298985
4,1,False,PCA+poly(LN-winner),INPCA(k4)+poly,0.9910194142236064,0.3216761004557265,29.224919110419968,27.4452641296888
4,1,False,PCA+poly(LN-winner),PCA+linear,-1.9850737554382425,0.04713626621971834,29.224919110419968,31.651468066179262
4,1,False,PCA+poly(LN-winner),PCA+poly,,,29.224919110419968,29.224919110419968
4,1,False,PCA+poly(LN-winner),PLS+linear,0.5741456959664544,0.5658692131448806,29.224919110419968,28.100398562516464
4,1,False,PCA+poly(LN-winner),PLS+poly,0.5632999985890093,0.5732306190865106,29.224919110419968,28.122565648551674
4,1,False,PCA+poly(LN-winner),SAVE+linear,-1.4170130011409745,0.15647912636716232,29.224919110419968,32.83676523425889
4,1,False,PCA+poly(LN-winner),SAVE+poly,-1.3585830684477302,0.1742787434445019,29.224919110419968,32.204654115981974
4,1,False,PCA+poly(LN-winner),SIR+linear,0.5222186958813712,0.6015180702695715,29.224919110419968,28.62395473443107
4,1,False,PCA+poly(LN-winner),SIR+poly,0.34337775437989626,0.7313142927455738,29.224919110419968,28.83376383340301
4,1,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.4067102270713945,0.159513331888832,16.9850920776023,17.87331552387443
4,1,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.9338543943062358,0.3503790065379391,16.9850920776023,17.905835573355038
4,1,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-1.4067102270713945,0.159513331888832,16.9850920776023,17.87331552387443
4,1,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.9338543943062358,0.3503790065379391,16.9850920776023,17.905835573355038
4,1,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.4112340462099957,0.15817561435888505,16.9850920776023,18.86417476054439
4,1,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.104461358855613,0.2693930567223384,16.9850920776023,18.04104740359521
4,1,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.355228756548761,0.1753446853922498,16.9850920776023,19.538288804486818
4,1,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.2992660303268775,0.19385264789947199,16.9850920776023,19.73074142133764
4,1,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.015451880767699,0.3098904730820258,16.9850920776023,18.390307259678313
4,1,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.962112494077975,0.3359930987102475,16.9850920776023,18.54508962693062
4,1,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.4208013139341689,0.15537452861986756,16.9850920776023,20.134402625381203
4,1,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.1262794868984183,0.260047237667528,16.9850920776023,36.23637543241968
4,1,True,PCA+poly(LN-winner),INPCA(k2)+linear,-0.9830913235713966,0.32556249416553773,16.9850920776023,18.60469628589423
4,1,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.0734535784595438,0.28306765620890983,16.9850920776023,18.81528448256214
4,1,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.1270786234273629,0.25970924046672694,16.9850920776023,19.218110214194624
4,1,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.1377810737520473,0.25521190981766306,16.9850920776023,19.248500480092787
4,1,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.2036577123992465,0.22872190314777896,16.9850920776023,18.52508991306797
4,1,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.2319214294563752,0.21797843556934327,16.9850920776023,18.535477117742445
4,1,True,PCA+poly(LN-winner),PCA+linear,-1.746527617341731,0.08071931243905706,16.9850920776023,18.490594126793127
4,1,True,PCA+poly(LN-winner),PCA+poly,,,16.9850920776023,16.9850920776023
4,1,True,PCA+poly(LN-winner),PLS+linear,-0.8961779350572822,0.3701577382733099,16.9850920776023,17.944248497056506
4,1,True,PCA+poly(LN-winner),PLS+poly,-0.8815235332402844,0.37803452236679913,16.9850920776023,17.930398969046138
4,1,True,PCA+poly(LN-winner),SAVE+linear,-1.0343437967591909,0.30097546897291183,16.9850920776023,18.721280840672197
4,1,True,PCA+poly(LN-winner),SAVE+poly,-0.7861931281273249,0.4317543513700286,16.9850920776023,18.111363791150694
4,1,True,PCA+poly(LN-winner),SIR+linear,-1.9158560403036156,0.05538342226026538,16.9850920776023,18.14872473399017
4,1,True,PCA+poly(LN-winner),SIR+poly,-2.2395703561747937,0.025118829002737986,16.9850920776023,18.452455898350546
4,1,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,1.2637431144465454,0.2063222447967803,31.212697429889385,27.594397801984073
4,1,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,1.3275970147297995,0.18431127128416502,31.212697429889385,26.986448274534595
4,1,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,1.2637431144465454,0.2063222447967803,31.212697429889385,27.594397801984073
4,1,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,1.3275970147297995,0.18431127128416502,31.212697429889385,26.986448274534595
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-2.1719247895836826,0.0298613363139264,31.212697429889385,33.32997977986951
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.7478995262990394,0.45452076332054725,31.212697429889385,32.118403080798124
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-2.071672325915769,0.03829600986411896,31.212697429889385,32.70128006495049
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-2.021895614577468,0.043187136924404346,31.212697429889385,32.745062082613174
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",0.044719879180721664,0.964330588253574,31.212697429889385,31.085052309029216
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.002259614441418672,0.9981970900580586,31.212697429889385,31.220441144571556
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.964501758657224,0.049471932529837614,31.212697429889385,34.12251631022178
4,1,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1130631775509592,0.2656812968330029,31.212697429889385,68.89552344228525
4,1,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,-2.0539362745480685,0.039981859867365355,31.212697429889385,33.048780103596556
4,1,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.7542831493514326,0.07938200166386888,31.212697429889385,33.53654427533893
4,1,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,31.212697429889385,31.212697429889385
4,1,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.1259728759129792,0.2601770004918478,31.212697429889385,31.34387260509545
4,1,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,1.7596619230701716,0.07846514549485772,31.212697429889385,27.393266374298985
4,1,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,1.5893133809690012,0.11198965924665893,31.212697429889385,27.4452641296888
4,1,False,INPCA(k3)+lin(G&S),PCA+linear,-0.35134311478765884,0.7253309531180046,31.212697429889385,31.651468066179262
4,1,False,INPCA(k3)+lin(G&S),PCA+poly,0.915112247541783,0.3601327059536352,31.212697429889385,29.224919110419968
4,1,False,INPCA(k3)+lin(G&S),PLS+linear,0.9751795256297326,0.3294712163188718,31.212697429889385,28.100398562516464
4,1,False,INPCA(k3)+lin(G&S),PLS+poly,0.9706007979851633,0.3317471084471475,31.212697429889385,28.122565648551674
4,1,False,INPCA(k3)+lin(G&S),SAVE+linear,-2.1520800767548547,0.031391048020409595,31.212697429889385,32.83676523425889
4,1,False,INPCA(k3)+lin(G&S),SAVE+poly,-1.6231595109602865,0.10455531066577195,31.212697429889385,32.204654115981974
4,1,False,INPCA(k3)+lin(G&S),SIR+linear,0.9557359853699594,0.33920563705222184,31.212697429889385,28.62395473443107
4,1,False,INPCA(k3)+lin(G&S),SIR+poly,0.8993053827472219,0.36849002104431383,31.212697429889385,28.83376383340301
4,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,0.6011129664549172,0.5477647476461955,19.218110214194624,17.87331552387443
4,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,0.5730514519471396,0.566609857059228,19.218110214194624,17.905835573355038
4,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.6011129664549172,0.5477647476461955,19.218110214194624,17.87331552387443
4,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.5730514519471396,0.566609857059228,19.218110214194624,17.905835573355038
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",0.4863205578911609,0.6267399057402747,19.218110214194624,18.86417476054439
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",1.12081214415728,0.26236783375050643,19.218110214194624,18.04104740359521
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-0.49959605982449873,0.6173595328287724,19.218110214194624,19.538288804486818
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-0.6532957842367159,0.5135656097307828,19.218110214194624,19.73074142133764
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",0.39375641168325415,0.6937608883408246,19.218110214194624,18.390307259678313
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",0.26868848330691214,0.7881694149839169,19.218110214194624,18.54508962693062
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-0.738926085926908,0.45995188123899267,19.218110214194624,20.134402625381203
4,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0653211370316293,0.2867306308460311,19.218110214194624,36.23637543241968
4,1,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,1.478834374740578,0.13918458619040375,19.218110214194624,18.60469628589423
4,1,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,0.7372613434866884,0.4609634353275962,19.218110214194624,18.81528448256214
4,1,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,19.218110214194624,19.218110214194624
4,1,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.3193803156610608,0.1870419991564436,19.218110214194624,19.248500480092787
4,1,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,0.7991252143047619,0.42421781054544105,19.218110214194624,18.52508991306797
4,1,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,0.765840851907573,0.4437710033938833,19.218110214194624,18.535477117742445
4,1,True,INPCA(k3)+lin(G&S),PCA+linear,0.6149306871769294,0.5386004958512314,19.218110214194624,18.490594126793127
4,1,True,INPCA(k3)+lin(G&S),PCA+poly,1.1270786234273629,0.25970924046672694,19.218110214194624,16.9850920776023
4,1,True,INPCA(k3)+lin(G&S),PLS+linear,0.49652309973801945,0.6195253938302296,19.218110214194624,17.944248497056506
4,1,True,INPCA(k3)+lin(G&S),PLS+poly,0.5004165387410044,0.6167818103048734,19.218110214194624,17.930398969046138
4,1,True,INPCA(k3)+lin(G&S),SAVE+linear,0.8428412215956085,0.3993172503626541,19.218110214194624,18.721280840672197
4,1,True,INPCA(k3)+lin(G&S),SAVE+poly,1.527965254137898,0.12652116501588706,19.218110214194624,18.111363791150694
4,1,True,INPCA(k3)+lin(G&S),SIR+linear,0.5027775916750222,0.6151206499890474,19.218110214194624,18.14872473399017
4,1,True,INPCA(k3)+lin(G&S),SIR+poly,0.3805612323622167,0.7035288524580134,19.218110214194624,18.452455898350546
4,2,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.5344251606017415,0.5930474151752669,26.842997034181906,27.792106737757162
4,2,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.547905065056245,0.5837570907766585,26.842997034181906,27.828684763099467
4,2,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-0.3865818240682234,0.6990658160420185,26.842997034181906,27.557870475999973
4,2,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.3878869799618401,0.6980996737560758,26.842997034181906,27.553277472070203
4,2,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,0.02355742874911668,0.9812056296552514,26.842997034181906,26.814889982533273
4,2,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,0.30320401332554386,0.7617343907024559,26.842997034181906,26.423911929485545
4,2,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.35583507427630423,0.7219640805028553,26.842997034181906,27.263538094795685
4,2,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,0.007840087655695722,0.9937445791878767,26.842997034181906,26.83199585965447
4,2,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.1175383982313876,0.03421418002543919,26.842997034181906,34.424304709672754
4,2,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.9940925212887592,0.04614194439507169,26.842997034181906,33.17016840722664
4,2,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.296558612930317,0.19478310049387293,26.842997034181906,29.855802939900865
4,2,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.298566847026734,0.19409262167382524,26.842997034181906,29.80963774674254
4,2,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.3690838634727456,0.17097306176767635,26.842997034181906,31.55789844669699
4,2,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.2443604656297873,0.21336692633182563,26.842997034181906,31.639528710226266
4,2,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.774944158444085,0.075907108007911,26.842997034181906,33.53508104314104
4,2,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.224575368465063,0.22073525318366594,26.842997034181906,55.871816889995486
4,2,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.7382172199265524,0.4603824603641127,26.842997034181906,27.55799557069906
4,2,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.0079468520948678,0.3134799776303183,26.842997034181906,27.867753065853307
4,2,False,PCA+poly(LN-winner),INPCA(k3)+linear,-1.3535966564286037,0.17586509423150587,26.842997034181906,29.91099327400669
4,2,False,PCA+poly(LN-winner),INPCA(k3)+poly,-1.3505884053928356,0.176827316999268,26.842997034181906,30.005564577393486
4,2,False,PCA+poly(LN-winner),INPCA(k4)+linear,-0.0612395940435245,0.9511683974032923,26.842997034181906,26.910601850833174
4,2,False,PCA+poly(LN-winner),INPCA(k4)+poly,-0.1255136358999018,0.9001169305181043,26.842997034181906,26.99710523708889
4,2,False,PCA+poly(LN-winner),PCA+linear,-1.936721756317631,0.052779364806344375,26.842997034181906,29.525977684516487
4,2,False,PCA+poly(LN-winner),PCA+poly,,,26.842997034181906,26.842997034181906
4,2,False,PCA+poly(LN-winner),PLS+linear,-0.5833651652681047,0.5596475027985859,26.842997034181906,28.10039856251646
4,2,False,PCA+poly(LN-winner),PLS+poly,-0.5923743788833511,0.5535999191916638,26.842997034181906,28.122362591383613
4,2,False,PCA+poly(LN-winner),SAVE+linear,-1.7850412908281206,0.07425461961324631,26.842997034181906,32.604171918053744
4,2,False,PCA+poly(LN-winner),SAVE+poly,-1.8029335072592296,0.07139865793800704,26.842997034181906,31.962802747317543
4,2,False,PCA+poly(LN-winner),SIR+linear,-0.3888144883129633,0.6974133823903639,26.842997034181906,27.57132431256592
4,2,False,PCA+poly(LN-winner),SIR+poly,-0.5599436244363929,0.5755178916021313,26.842997034181906,27.942792553295416
4,2,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.49261170999915943,0.6222869723663622,17.29615996631096,17.94469564487875
4,2,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.5035627855380721,0.6145686493768048,17.29615996631096,17.973641731007714
4,2,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-0.481177009448267,0.6303906993086179,17.29615996631096,17.93279258165545
4,2,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.4726859262738014,0.636437268821932,17.29615996631096,17.936982896439094
4,2,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.6373971801221755,0.5238661647021989,17.29615996631096,17.944047690932624
4,2,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.6290519505078397,0.5293150459173797,17.29615996631096,18.046624790079548
4,2,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.9575654799648409,0.338281913026655,17.29615996631096,18.142843143007152
4,2,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.772246432439042,0.43996848548261913,17.29615996631096,18.19606431055402
4,2,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.0618958774692504,0.03921765011803524,17.29615996631096,19.696661256608248
4,2,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.5796667106690812,0.1141832130308007,17.29615996631096,18.752779837676595
4,2,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.7363799138323495,0.08249668144545286,17.29615996631096,19.22341612330067
4,2,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.5405322830740342,0.12343065989280366,17.29615996631096,19.504559147272545
4,2,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.8617136974645386,0.38884508614593427,17.29615996631096,18.59572178952684
4,2,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.7601498320454637,0.44716502864684005,17.29615996631096,18.70710665519069
4,2,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.5711868458835356,0.11613925460342589,17.29615996631096,20.239481233145742
4,2,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.1594909725536129,0.24625611414036963,17.29615996631096,31.97789534070175
4,2,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.235676977938085,0.21657865840121038,17.29615996631096,18.30262712144094
4,2,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.4088273780196021,0.1588862175381487,17.29615996631096,18.486088603857368
4,2,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.426749074351008,0.15365223481854295,17.29615996631096,18.39852799523346
4,2,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.437752523311979,0.1505042845226361,17.29615996631096,18.422080761401862
4,2,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.4939430863793188,0.13519049555447493,17.29615996631096,18.67132611166854
4,2,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.535996003704327,0.12453936047769942,17.29615996631096,18.686169450316797
4,2,True,PCA+poly(LN-winner),PCA+linear,-1.7347803722853925,0.0827797140154638,17.29615996631096,19.112428003732926
4,2,True,PCA+poly(LN-winner),PCA+poly,,,17.29615996631096,17.29615996631096
4,2,True,PCA+poly(LN-winner),PLS+linear,-0.43561706575126685,0.6631145867959998,17.29615996631096,17.924350209527017
4,2,True,PCA+poly(LN-winner),PLS+poly,-0.43402013744419327,0.6642738178826701,17.29615996631096,17.922399836225978
4,2,True,PCA+poly(LN-winner),SAVE+linear,-1.239766259243545,0.21506186143845585,17.29615996631096,18.665680620134914
4,2,True,PCA+poly(LN-winner),SAVE+poly,-0.8518451811687552,0.3943000259375755,17.29615996631096,18.055083788285085
4,2,True,PCA+poly(LN-winner),SIR+linear,-0.3683546480840833,0.7126088092691552,17.29615996631096,17.80177581323993
4,2,True,PCA+poly(LN-winner),SIR+poly,-0.7109021952281197,0.47714484558537373,17.29615996631096,18.21375639827278
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,1.3153411205076049,0.18839528415534712,29.91099327400669,27.792106737757162
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,1.283338028082894,0.19937367518360682,29.91099327400669,27.828684763099467
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,1.439077906946231,0.1501284508100369,29.91099327400669,27.557870475999973
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,1.4218286124739727,0.15507601115534686,29.91099327400669,27.553277472070203
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,1.6915984539283193,0.09072256148832825,29.91099327400669,26.814889982533273
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,1.6651556385490263,0.09588170880120694,29.91099327400669,26.423911929485545
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,1.5493599328015868,0.12129521987586456,29.91099327400669,27.263538094795685
4,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,1.544509513526925,0.12246494834429633,29.91099327400669,26.83199585965447
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-2.4591851583174047,0.013925277812833592,29.91099327400669,34.424304709672754
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-2.244890453341488,0.024775165960239542,29.91099327400669,33.17016840722664
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",0.041839953766117155,0.966626284385419,29.91099327400669,29.855802939900865
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",0.07847778421652103,0.9374480013394129,29.91099327400669,29.80963774674254
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.9370849083239043,0.348714883764238,29.91099327400669,31.55789844669699
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.7633940075311355,0.44522845264800304,29.91099327400669,31.639528710226266
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.9575075682419907,0.05028782285873046,29.91099327400669,33.53508104314104
4,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1593504000088726,0.24631338570074268,29.91099327400669,55.871816889995486
4,2,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,1.1399514949494585,0.2543065096440751,29.91099327400669,27.55799557069906
4,2,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,1.1526579299926718,0.2490508155705755,29.91099327400669,27.867753065853307
4,2,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,29.91099327400669,29.91099327400669
4,2,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-0.9551995120843416,0.339476812522703,29.91099327400669,30.005564577393486
4,2,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,1.2266020097378985,0.21997221347540408,29.91099327400669,26.910601850833174
4,2,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,1.106539597462566,0.2684930348873904,29.91099327400669,26.99710523708889
4,2,False,INPCA(k3)+lin(G&S),PCA+linear,0.2626768223620644,0.792799682687177,29.91099327400669,29.525977684516487
4,2,False,INPCA(k3)+lin(G&S),PCA+poly,1.3535966564286037,0.17586509423150587,29.91099327400669,26.842997034181906
4,2,False,INPCA(k3)+lin(G&S),PLS+linear,1.1602425015135291,0.24595008724965517,29.91099327400669,28.10039856251646
4,2,False,INPCA(k3)+lin(G&S),PLS+poly,1.1527597858411374,0.24900899458104808,29.91099327400669,28.122362591383613
4,2,False,INPCA(k3)+lin(G&S),SAVE+linear,-1.338673815366406,0.18067688416307304,29.91099327400669,32.604171918053744
4,2,False,INPCA(k3)+lin(G&S),SAVE+poly,-1.0695592551167534,0.2848177435222117,29.91099327400669,31.962802747317543
4,2,False,INPCA(k3)+lin(G&S),SIR+linear,1.4005178111673615,0.1613583135580159,29.91099327400669,27.57132431256592
4,2,False,INPCA(k3)+lin(G&S),SIR+poly,1.2682596452407122,0.20470524316695515,29.91099327400669,27.942792553295416
