# script: ch06_full_grid.py
# seeds: 0
block,maturity,method,d,spec,cp,mspe,r2,bench,dcor_tr,dcor_te
PCA_ours,5,DcorSDR(seqY),7,linear,True,28.953025558574303,0.4124587089708087,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),7,poly,False,41.66290196652791,0.15453826544261806,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),7,poly,True,29.253743868717745,0.406356257818671,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),8,linear,False,42.238308550172434,0.14286158846330732,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),8,linear,True,29.060386682271375,0.4102800387970921,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),8,poly,False,41.463321266623545,0.15858833965158425,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(seqY),8,poly,True,29.236619067959825,0.40670376994743174,49.27828222567562,0.49990094142143293,0.2989121265787508
PCA_ours,5,DcorSDR(joint0.0),2,linear,False,41.64698310630803,0.1548613055223632,49.27828222567562,0.3707941251937247,0.1928177519706997
PCA_ours,5,DcorSDR(joint0.0),2,linear,True,28.25638844707874,0.4265955067655295,49.27828222567562,0.3707941251937247,0.1928177519706997
PCA_ours,5,DcorSDR(joint0.0),2,poly,False,41.75211401096705,0.1527278929943542,49.27828222567562,0.3707941251937247,0.1928177519706997
PCA_ours,5,DcorSDR(joint0.0),2,poly,True,28.337277239334938,0.4249540373675956,49.27828222567562,0.3707941251937247,0.1928177519706997
PCA_ours,5,DcorSDR(joint0.0),3,linear,False,40.414748674651605,0.179866934290291,49.27828222567562,0.44316034746397587,0.2958416715476318
PCA_ours,5,DcorSDR(joint0.0),3,linear,True,27.67845435370866,0.43832347428524476,49.27828222567562,0.44316034746397587,0.2958416715476318
PCA_ours,5,DcorSDR(joint0.0),3,poly,False,41.520703459615326,0.15742388767801518,49.27828222567562,0.44316034746397587,0.2958416715476318
PCA_ours,5,DcorSDR(joint0.0),3,poly,True,29.791384772153577,0.3954459565834606,49.27828222567562,0.44316034746397587,0.2958416715476318
PCA_ours,5,DcorSDR(joint0.5),2,linear,False,41.84978778482654,0.15074580738893095,49.27828222567562,0.3609279112519884,0.20666657640230562
PCA_ours,5,DcorSDR(joint0.5),2,linear,True,28.414849767339643,0.423379864638736,49.27828222567562,0.3609279112519884,0.20666657640230562
PCA_ours,5,DcorSDR(joint0.5),2,poly,False,42.3410579959623,0.14077650267806596,49.27828222567562,0.3609279112519884,0.20666657640230562
PCA_ours,5,DcorSDR(joint0.5),2,poly,True,28.78744935595911,0.41581873280152815,49.27828222567562,0.3609279112519884,0.20666657640230562
PCA_ours,5,DcorSDR(joint0.5),3,linear,False,40.64545932903021,0.17518514255651996,49.27828222567562,0.44333157974607823,0.2605810849379179
PCA_ours,5,DcorSDR(joint0.5),3,linear,True,28.02837973625863,0.43122246818792487,49.27828222567562,0.44333157974607823,0.2605810849379179
PCA_ours,5,DcorSDR(joint0.5),3,poly,False,40.079553193846415,0.18666902774131933,49.27828222567562,0.44333157974607823,0.2605810849379179
PCA_ours,5,DcorSDR(joint0.5),3,poly,True,28.2316331238241,0.4270978644398752,49.27828222567562,0.44333157974607823,0.2605810849379179
PCA_LN,2,PCA,1,linear,False,4.218670243289375,0.06586376195021426,4.516118818061029,,
PCA_LN,2,PCA,1,linear,True,2.5840394125586745,0.4278185502506071,4.516118818061029,,
PCA_LN,2,PCA,1,poly,False,3.822744125538678,0.15353331487855937,4.516118818061029,,
PCA_LN,2,PCA,1,poly,True,2.3342755128508306,0.4831235388414694,4.516118818061029,,
PCA_LN,2,PCA,2,linear,False,3.8717584888805376,0.1426801098774333,4.516118818061029,,
PCA_LN,2,PCA,2,linear,True,2.772582781067127,0.38606956708514595,4.516118818061029,,
PCA_LN,2,PCA,2,poly,False,3.439173380092647,0.2384670291803268,4.516118818061029,,
PCA_LN,2,PCA,2,poly,True,2.4270706393267956,0.46257600007768507,4.516118818061029,,
PCA_LN,2,PCA,3,linear,False,4.108767834105352,0.09019935045255756,4.516118818061029,,
PCA_LN,2,PCA,3,linear,True,2.9042959684078826,0.35690443821076745,4.516118818061029,,
PCA_LN,2,PCA,3,poly,False,3.6175753905110017,0.19896363752798962,4.516118818061029,,
PCA_LN,2,PCA,3,poly,True,2.54906347747165,0.43556323910758477,4.516118818061029,,
PCA_LN,2,PCA,4,linear,False,3.880659004544677,0.14070927695148272,4.516118818061029,,
PCA_LN,2,PCA,4,linear,True,2.8005350158800835,0.37988012966353313,4.516118818061029,,
PCA_LN,2,PCA,4,poly,False,3.5188186283236282,0.2208312557563723,4.516118818061029,,
PCA_LN,2,PCA,4,poly,True,2.533074374218337,0.4391036914068841,4.516118818061029,,
PCA_LN,2,PCA,5,linear,False,3.968230615491917,0.12131837638504495,4.516118818061029,,
PCA_LN,2,PCA,5,linear,True,2.8886213743386886,0.36037524903321694,4.516118818061029,,
PCA_LN,2,PCA,5,poly,False,3.605433363015337,0.2016522354114434,4.516118818061029,,
PCA_LN,2,PCA,5,poly,True,2.6136413460044543,0.42126382159125586,4.516118818061029,,
PCA_LN,2,PCA,6,linear,False,4.027749673015749,0.10813912669706038,4.516118818061029,,
PCA_LN,2,PCA,6,linear,True,3.03034345278723,0.3289938606867099,4.516118818061029,,
PCA_LN,2,PCA,6,poly,False,3.64488723896597,0.1929160002635001,4.516118818061029,,
PCA_LN,2,PCA,6,poly,True,2.738706324382722,0.3935707994594857,4.516118818061029,,
PCA_LN,2,PCA,7,linear,False,3.9415146452811323,0.12723406888275812,4.516118818061029,,
PCA_LN,2,PCA,7,linear,True,2.960301641607359,0.34450315395414055,4.516118818061029,,
PCA_LN,2,PCA,7,poly,False,3.5840730141348436,0.2063820376467319,4.516118818061029,,
PCA_LN,2,PCA,7,poly,True,2.6894317319837526,0.4044816267392971,4.516118818061029,,
PCA_LN,2,PCA,8,linear,False,3.6867851150039743,0.18363859244366043,4.516118818061029,,
PCA_LN,2,PCA,8,linear,True,2.79458731464527,0.3811971236299069,4.516118818061029,,
PCA_LN,2,PCA,8,poly,False,3.301617594792721,0.2689258791002641,4.516118818061029,,
PCA_LN,2,PCA,8,poly,True,2.4876551968306195,0.44916081771766125,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",1,linear,False,4.746354054123071,-0.050980774717723554,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",1,linear,True,2.7612330930545728,0.388582717971957,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",1,poly,False,4.61202638924942,-0.02123672450884917,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",1,poly,True,2.664952306531787,0.40990208320604604,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",2,linear,False,4.323662979481383,0.04261531778348482,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",2,linear,True,2.6964130478218484,0.4029357604502668,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",2,poly,False,4.186848308017277,0.07291006355433371,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",2,poly,True,2.596468711802232,0.42506634205053717,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",3,linear,False,3.8771330168318197,0.1414900331394635,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",3,linear,True,2.7483378597946997,0.39143809750898373,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",3,poly,False,3.819415810042034,0.1542703006910967,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",3,poly,True,2.6415886170495875,0.41507548329214705,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",4,linear,False,3.936215633707228,0.12840742409934636,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",4,linear,True,2.7757894153454075,0.3853595250318995,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",4,poly,False,3.881595300862184,0.14050195372655727,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",4,poly,True,2.6721301829734987,0.40831269268491854,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",5,linear,False,4.030378802671852,0.1075569609565159,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",5,linear,True,2.8758009788290244,0.3632140573166466,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",5,poly,False,3.974873121723448,0.11984753239286172,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",5,poly,True,2.771875829846866,0.38622610663796586,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",6,linear,False,3.623822735441514,0.19758029373607522,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",6,linear,True,2.7504564042659667,0.3909689901722161,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",6,poly,False,3.577401006268032,0.20785941415864484,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",6,poly,True,2.6514886450750947,0.4128833292713284,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",7,linear,False,3.6511593773162687,0.19152716648764478,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",7,linear,True,2.8001543015892474,0.3799644308757407,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",7,poly,False,3.6059073576327982,0.20154727922305316,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",7,poly,True,2.6972139030224658,0.4027584278261971,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",8,linear,False,3.686785115003973,0.18363859244366076,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",8,linear,True,2.79458731464527,0.3811971236299069,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",8,poly,False,3.6366952190679602,0.19472995162927198,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,plain)",8,poly,True,2.6919569811226127,0.40392246316530933,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",1,linear,False,4.36245300635742,0.03402607812023528,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",1,linear,True,2.710054348785575,0.3999151798337489,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",1,poly,False,4.327464652005755,0.04177351696346021,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",1,poly,True,3.0469086755487775,0.32532583877920396,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",2,linear,False,4.364608432688754,0.033548804067410565,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",2,linear,True,2.708954762076221,0.40015866029864644,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",2,poly,False,3.9806228132578307,0.11857438353074834,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",2,poly,True,2.888486780462965,0.3604050520302473,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",3,linear,False,3.857170309020293,0.1459103570095288,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",3,linear,True,3.0317330715423565,0.3286861586949976,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",3,poly,False,3.721217339518187,0.17601429691438653,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",3,poly,True,2.8922898082124644,0.3595629511239802,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",4,linear,False,3.6796003134044986,0.1852295163960468,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",4,linear,True,2.8304540233528703,0.37325519159655096,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",4,poly,False,3.6987100249388427,0.18099807070026042,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",4,poly,True,2.8647639895980905,0.3656579676023535,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",5,linear,False,3.7823601140497587,0.162475509075801,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",5,linear,True,2.850911339170775,0.36872534713451177,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",5,poly,False,3.650191600300633,0.19174146045435025,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",5,poly,True,2.7734960361803234,0.3858673458527142,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",6,linear,False,3.588212569861232,0.2054654196627601,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",6,linear,True,2.681284463498222,0.40628566884132233,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",6,poly,False,3.69896374402591,0.18094188991820193,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",6,poly,True,2.7917409818279078,0.38182738446493614,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",7,linear,False,3.5718178158393656,0.2090956948353928,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",7,linear,True,2.818439375250977,0.3759155839790197,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",7,poly,False,3.660083568598411,0.1895510910915652,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",7,poly,True,3.070967102011551,0.3199986037280449,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",8,linear,False,3.6867851150039748,0.18363859244366032,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",8,linear,True,2.794587314645271,0.38119712362990665,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",8,poly,False,3.6812785230462,0.18485791199206392,4.516118818061029,,
PCA_LN,2,"DvarSDR(seq,robust)",8,poly,True,2.901228395634903,0.35758368800391094,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",1,linear,False,4.737974140585298,-0.04912521823761962,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",1,linear,True,2.7682926734489675,0.3870195216348363,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",1,poly,False,10.276113922568591,-1.2754303720867521,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",1,poly,True,6.456092874120607,-0.4295666553991364,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",2,linear,False,4.371953476042945,0.03192239793194385,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",2,linear,True,2.6342041577916535,0.416710617254611,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",2,poly,False,12.878050569952359,-1.8515747899390917,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",2,poly,True,8.346911816313344,-0.8482489395389834,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",3,linear,False,4.417208162161953,0.02190169477018833,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",3,linear,True,2.6820756434710136,0.40611047859397376,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",3,poly,False,15.895098433794514,-2.519636899327416,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",3,poly,True,10.92702860211901,-1.4195618056857215,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",4,linear,False,4.40734388916674,0.02408593158782102,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",4,linear,True,2.6661298205692514,0.409641347365183,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",4,poly,False,16.281813105268178,-2.605266770252667,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",4,poly,True,9.434523460308206,-1.0890777768240532,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",5,linear,False,3.6821363352308807,0.18466796743585556,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",5,linear,True,2.729584636161158,0.3955906064196313,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",5,poly,False,12.213562352925967,-1.7044377805298296,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",5,poly,True,10.024974487304428,-1.2198207999338235,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",6,linear,False,3.86989877077081,0.14309190553309448,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",6,linear,True,2.996018501232004,0.33659440286419917,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",6,poly,False,10.218730964216267,-1.262724116856523,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",6,poly,True,7.862696610636283,-0.7410296157823606,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",7,linear,False,3.9628101682042693,0.12251862099906397,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",7,linear,True,3.062043047390997,0.32197464886327587,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",7,poly,False,10.572395176294673,-1.3410356552208413,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",7,poly,True,8.092306209068447,-0.7918718561401434,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",8,linear,False,3.6867851150039748,0.18363859244366032,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",8,linear,True,2.79458731464527,0.3811971236299069,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",8,poly,False,11.041417293755503,-1.4448907875493129,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,plain)",8,poly,True,8.385075403563135,-0.8566994672569801,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",1,linear,False,4.45193015545948,0.01421323600806157,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",1,linear,True,2.6505012877616543,0.41310195888521095,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",1,poly,False,9.87175374297657,-1.1858932726696843,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",1,poly,True,6.513397520009997,-0.44225556997335347,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",2,linear,False,4.159152818330327,0.07904265014089329,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",2,linear,True,2.581398755616633,0.4284032684673823,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",2,poly,False,7.482505921985719,-0.6568443443209253,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",2,poly,True,5.638317898894893,-0.24848750133542197,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",3,linear,False,4.016583218454298,0.11061170437079071,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",3,linear,True,2.502002367946237,0.44598393692828964,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",3,poly,False,8.676474781697822,-0.9212237612080849,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",3,poly,True,6.929744462344166,-0.5344468871435526,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",4,linear,False,4.649335374882356,-0.029498018583692387,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",4,linear,True,3.026800344290162,0.32977840791405444,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",4,poly,False,9.350498689935295,-1.0704722498753654,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",4,poly,True,7.497399382549079,-0.6601421894758841,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",5,linear,False,4.462359705998853,0.01190383030826836,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",5,linear,True,3.000339724233412,0.33563755846406373,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",5,poly,False,7.208591148418156,-0.5961916501375677,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",5,poly,True,6.7075116996630815,-0.48523809268218376,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",6,linear,False,3.887713290594802,0.13914725293610175,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",6,linear,True,2.9764650959482717,0.34092409525527045,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",6,poly,False,10.711823045574475,-1.3719090389595943,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",6,poly,True,7.10662061298272,-0.573612409080483,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",7,linear,False,3.86230996793287,0.14477228710489698,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",7,linear,True,2.871445175347244,0.36417855884046846,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",7,poly,False,10.815473942177157,-1.3948603608309669,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",7,poly,True,7.103177584874416,-0.5728500225607718,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",8,linear,False,3.6867851150039748,0.18363859244366032,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",8,linear,True,2.794587314645269,0.3811971236299072,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",8,poly,False,13.415803112041258,-1.9706488364274835,4.516118818061029,,
PCA_LN,2,"DvarSDR(joi,robust)",8,poly,True,7.908310209611632,-0.7511297926849103,4.516118818061029,,
PCA_LN,2,INPCA(k2),1,linear,False,4.68459674175479,-0.03730591033610042,4.516118818061029,,
PCA_LN,2,INPCA(k2),1,linear,True,2.68755956370007,0.4048961792254264,4.516118818061029,,
PCA_LN,2,INPCA(k2),1,poly,False,4.7014093019691705,-0.04102869994631697,4.516118818061029,,
PCA_LN,2,INPCA(k2),1,poly,True,2.6871446970526898,0.4049880427622583,4.516118818061029,,
PCA_LN,2,INPCA(k2),2,linear,False,3.600068576798753,0.20284015504613706,4.516118818061029,,
PCA_LN,2,INPCA(k2),2,linear,True,2.5754097330388155,0.42972941218040106,4.516118818061029,,
PCA_LN,2,INPCA(k2),2,poly,False,3.6136323696403108,0.19983673698120197,4.516118818061029,,
PCA_LN,2,INPCA(k2),2,poly,True,2.5766625162464853,0.42945200955701135,4.516118818061029,,
PCA_LN,2,INPCA(k2),3,linear,False,3.827903816451933,0.15239080930660232,4.516118818061029,,
PCA_LN,2,INPCA(k2),3,linear,True,2.7137422125066073,0.39909857959146045,4.516118818061029,,
PCA_LN,2,INPCA(k2),3,poly,False,3.834675870362301,0.1508912796920835,4.516118818061029,,
PCA_LN,2,INPCA(k2),3,poly,True,2.707314506122568,0.4005218606526968,4.516118818061029,,
PCA_LN,2,INPCA(k2),4,linear,False,3.659251668273521,0.18973529800870015,4.516118818061029,,
PCA_LN,2,INPCA(k2),4,linear,True,2.637562491036501,0.4159669846399382,4.516118818061029,,
PCA_LN,2,INPCA(k2),4,poly,False,3.6662360020546516,0.18818876345934366,4.516118818061029,,
PCA_LN,2,INPCA(k2),4,poly,True,2.6317065471459644,0.4172636608626977,4.516118818061029,,
PCA_LN,2,INPCA(k2),5,linear,False,3.766218459653893,0.16604974063306466,4.516118818061029,,
PCA_LN,2,INPCA(k2),5,linear,True,2.7304016447213515,0.3954096969721371,4.516118818061029,,
PCA_LN,2,INPCA(k2),5,poly,False,3.75944360689716,0.16754988999353726,4.516118818061029,,
PCA_LN,2,INPCA(k2),5,poly,True,2.7174925696379675,0.3982681414913021,4.516118818061029,,
PCA_LN,2,INPCA(k2),6,linear,False,3.810051015222593,0.1563439385196651,4.516118818061029,,
PCA_LN,2,INPCA(k2),6,linear,True,2.845915956450928,0.36983147009564143,4.516118818061029,,
PCA_LN,2,INPCA(k2),6,poly,False,3.8068042468010854,0.15706286743901132,4.516118818061029,,
PCA_LN,2,INPCA(k2),6,poly,True,2.835365872272016,0.37216756544741114,4.516118818061029,,
PCA_LN,2,INPCA(k2),7,linear,False,3.741040213194957,0.17162493638704746,4.516118818061029,,
PCA_LN,2,INPCA(k2),7,linear,True,2.807100344909846,0.3784263749475353,4.516118818061029,,
PCA_LN,2,INPCA(k2),7,poly,False,3.737222965476347,0.1724701860078821,4.516118818061029,,
PCA_LN,2,INPCA(k2),7,poly,True,2.797321003708306,0.38059180539689164,4.516118818061029,,
PCA_LN,2,INPCA(k2),8,linear,False,3.491526428008988,0.22687454235137772,4.516118818061029,,
PCA_LN,2,INPCA(k2),8,linear,True,2.63633348213027,0.4162391229418173,4.516118818061029,,
PCA_LN,2,INPCA(k2),8,poly,False,3.4777273524707164,0.22993005884555984,4.516118818061029,,
PCA_LN,2,INPCA(k2),8,poly,True,2.610623182392299,0.4219321307597581,4.516118818061029,,
PCA_LN,2,INPCA(k3),1,linear,False,4.267948170162003,0.05495219632099424,4.516118818061029,,
PCA_LN,2,INPCA(k3),1,linear,True,2.6596175694437325,0.4110833490900878,4.516118818061029,,
PCA_LN,2,INPCA(k3),1,poly,False,4.232999209608182,0.06269091223211065,4.516118818061029,,
PCA_LN,2,INPCA(k3),1,poly,True,2.615030724235392,0.42095617285859166,4.516118818061029,,
PCA_LN,2,INPCA(k3),2,linear,False,4.700476307209701,-0.04082210778232476,4.516118818061029,,
PCA_LN,2,INPCA(k3),2,linear,True,3.100081117609911,0.3135519142649763,4.516118818061029,,
PCA_LN,2,INPCA(k3),2,poly,False,4.6690305588287915,-0.033859104892508984,4.516118818061029,,
PCA_LN,2,INPCA(k3),2,poly,True,3.0452699880857086,0.3256886918238394,4.516118818061029,,
PCA_LN,2,INPCA(k3),3,linear,False,3.775457142840728,0.16400402758630261,4.516118818061029,,
PCA_LN,2,INPCA(k3),3,linear,True,2.779687451083976,0.3844963865947576,4.516118818061029,,
PCA_LN,2,INPCA(k3),3,poly,False,3.7459735279048445,0.1705325570877788,4.516118818061029,,
PCA_LN,2,INPCA(k3),3,poly,True,2.731964845393499,0.3950635588975817,4.516118818061029,,
PCA_LN,2,INPCA(k3),4,linear,False,3.630486846207167,0.1961046658719452,4.516118818061029,,
PCA_LN,2,INPCA(k3),4,linear,True,2.7003604962872525,0.40206168059886493,4.516118818061029,,
PCA_LN,2,INPCA(k3),4,poly,False,3.6261865244556826,0.19705688212770145,4.516118818061029,,
PCA_LN,2,INPCA(k3),4,poly,True,2.6794165648282022,0.4066992759108594,4.516118818061029,,
PCA_LN,2,INPCA(k3),5,linear,False,3.7402874527118413,0.17179161944244126,4.516118818061029,,
PCA_LN,2,INPCA(k3),5,linear,True,2.783468076248574,0.3836592462720808,4.516118818061029,,
PCA_LN,2,INPCA(k3),5,poly,False,3.734946894829943,0.1729741742194636,4.516118818061029,,
PCA_LN,2,INPCA(k3),5,poly,True,2.7614165964560935,0.38854208498400566,4.516118818061029,,
PCA_LN,2,INPCA(k3),6,linear,False,3.8405792395609675,0.1495841021273442,4.516118818061029,,
PCA_LN,2,INPCA(k3),6,linear,True,2.915936279363422,0.3543269349553201,4.516118818061029,,
PCA_LN,2,INPCA(k3),6,poly,False,3.832587405513796,0.15135372652588963,4.516118818061029,,
PCA_LN,2,INPCA(k3),6,poly,True,2.8970265119262613,0.35851410721516763,4.516118818061029,,
PCA_LN,2,INPCA(k3),7,linear,False,3.734942042017037,0.17297524877332304,4.516118818061029,,
PCA_LN,2,INPCA(k3),7,linear,True,2.825763380010954,0.37429383639995106,4.516118818061029,,
PCA_LN,2,INPCA(k3),7,poly,False,3.72830470101689,0.17444494903311314,4.516118818061029,,
PCA_LN,2,INPCA(k3),7,poly,True,2.8048116747154364,0.37893315306534237,4.516118818061029,,
PCA_LN,2,INPCA(k3),8,linear,False,3.5509986995168275,0.21370565244750817,4.516118818061029,,
PCA_LN,2,INPCA(k3),8,linear,True,2.6769823780847037,0.4072382756231264,4.516118818061029,,
PCA_LN,2,INPCA(k3),8,poly,False,3.548169060074553,0.2143322168839792,4.516118818061029,,
