# script: ch06_peer_dm_published.py
# seeds: 0
seed,maturity,d,peer,dcor,DM,p,mspe_peer,mspe_dcor
0,5,4,SIR+linear,DcorSDR(seqX)+linear,-1.5633758914177966,0.11796420730994317,38.76631651953008,40.22001686065933
0,5,4,SIR+poly,DcorSDR(seqX)+linear,-1.0477711583470029,0.29474405371195056,39.484746473563945,40.22001686065933
0,5,4,SAVE+linear,DcorSDR(seqX)+linear,-0.5022553137657404,0.6154879382844403,38.233366181773626,40.22001686065933
0,5,4,SAVE+poly,DcorSDR(seqX)+linear,-0.5025911854631082,0.6152517277938168,38.231433652748336,40.22001686065933
0,5,5,PLS+linear,DcorSDR(seqX)+linear,-0.896599307606041,0.3699327676744417,39.13944091174796,39.932903625249004
0,5,5,PLS+poly,DcorSDR(seqX)+linear,-0.44827492975123057,0.6539547915533357,39.63028250141278,39.932903625249004
0,5,5,SIR+linear,DcorSDR(seqX)+linear,-1.4668653430297243,0.14241268996038237,38.710699537869054,39.932903625249004
0,5,5,SIR+poly,DcorSDR(seqX)+linear,-0.7996555816218193,0.423910374846423,39.415794895427815,39.932903625249004
0,5,5,SAVE+linear,DcorSDR(seqX)+linear,0.4940166937502914,0.6212943898481242,41.145710771794654,39.932903625249004
0,5,5,SAVE+poly,DcorSDR(seqX)+linear,0.5154514708243354,0.6062375730255054,41.20257916630017,39.932903625249004
0,5,6,PLS+linear,DcorSDR(seqX)+linear,-0.8950632406503789,0.37075328275967,39.139208802855336,39.76497413599294
0,5,6,PLS+poly,DcorSDR(seqX)+linear,-0.2449233851749272,0.8065157543019645,39.6519066682882,39.76497413599294
0,5,6,SIR+linear,DcorSDR(seqX)+linear,-1.4373287984521994,0.1506245896698406,38.47150050811763,39.76497413599294
0,5,6,SIR+poly,DcorSDR(seqX)+linear,-0.9087971310422673,0.36345722126897795,39.19387348426873,39.76497413599294
0,5,6,SAVE+linear,DcorSDR(seqX)+linear,0.6662411753561869,0.5052569583461397,41.3662396170548,39.76497413599294
0,5,6,SAVE+poly,DcorSDR(seqX)+linear,0.6902561421500538,0.49003312318253345,41.428828105854244,39.76497413599294
0,5,7,PLS+linear,DcorSDR(seqX)+linear,-0.9918760582409891,0.32125798952157836,39.13718855741869,39.18446264501314
0,5,7,PLS+poly,DcorSDR(seqX)+linear,1.1745370250299942,0.24017999078062324,39.799421637025915,39.18446264501314
0,5,7,SIR+linear,DcorSDR(seqX)+linear,-1.3984518675655695,0.16197741693245193,38.85578861026187,39.18446264501314
0,5,7,SIR+poly,DcorSDR(seqX)+linear,0.6159713107797211,0.5379134547732178,39.58614210297803,39.18446264501314
0,5,7,SAVE+linear,DcorSDR(seqX)+linear,0.8468934913496673,0.39705449064179055,40.627067912276196,39.18446264501314
0,5,7,SAVE+poly,DcorSDR(seqX)+linear,0.8466085143840936,0.3972133665379931,40.6263913718876,39.18446264501314
0,5,8,PLS+linear,DcorSDR(seqX)+linear,0.45757092281535094,0.6472607376799706,39.13709880974069,39.137098809740685
0,5,8,PLS+poly,DcorSDR(seqX)+linear,1.1943725876808928,0.23233225481151187,39.80274393561158,39.137098809740685
0,5,8,SIR+linear,DcorSDR(seqX)+linear,1.99160604400406,0.046414299711390106,39.13709880974069,39.137098809740685
0,5,8,SIR+poly,DcorSDR(seqX)+linear,0.9472376254935513,0.343517706681042,39.749002202078636,39.137098809740685
0,5,8,SAVE+linear,DcorSDR(seqX)+linear,1.1157662164287836,0.26452221830969647,39.1370988097407,39.137098809740685
0,5,8,SAVE+poly,DcorSDR(seqX)+linear,0.905539612687811,0.3651795839606047,39.15103684384772,39.137098809740685
